UrlId,Id,PlantName,LicenseNumber,PlantCapacity,LicensedMiti,LicenseExpiryMiti,MitiofOperation,WardNo,VDCMNC,PhoneNo,Email,URL,Rivers,Latitude,Longitude,DateofOperation,LicensedDate,LicenseExpiryDate,CreatedBy,CreatedDate,IsActive,CompanyId,PlantType,DistrictId,ProvinceId
171,171,Chepe A HEP,297,7000.00,2077/02/15,2112/02/14,2081/03/25,,"Thalajung, Kerabari","4036085, 4036086",,,Chepe Khola ,"28o 07' 10""	28o 08' 23""","84o 33' 06""	84o 35' 00""",7/9/2024 12:00:00 AM,5/28/2020 12:00:00 AM,1/1/1967 12:00:00 AM,Kiran,10/17/2024 3:47:07 PM,True,"Champawati Hydro Power P.Ltd Kathmandu-14, Balkhu",Seasonal rate in NRS,Gorkha,Gandaki
172,172,Dudhkunda Khola HEP,280,12000.00,2076/08/18,2111/08/17,2081/04/16,,"Beni, Takasindu","015523784, 5527469, 9851039258",,,Solu Khola,"27o 35' 10""	27o 37' 05""","86o 35' 52""	86o 36' 48""",7/31/2024 12:00:00 AM,12/4/2019 12:00:00 AM,1/1/1967 12:00:00 AM,Kiran,10/17/2024 4:23:11 PM,True,"Mount Everest Power Development P.Ltd. Mahalaxmisthan , Lalitpur-13",Seasonal rate in NRS,Solukhumbu,Province 1
173,173,Upper Chirkhuwa Khola,185,4700.00,2073/11/11,2108/11/10,2081/02/20,,"Nepaledada, Mulpani, Khartimchcha",4770297,,,Chirkhuwa khola,"27o 21' 23""	27o 22' 30""","87o 04' 48""	87o 06' 32""",6/2/2024 12:00:00 AM,2/22/2017 12:00:00 AM,1/1/1967 12:00:00 AM,Kiran,11/22/2024 3:59:41 PM,True,Chirkhuwa Hydropower Company Pvt td,Seasonal rate in NRS,Bhojpur,Province 1
174,174,Gelun Khola HPP,91,3200.00,2070/02/06,2105/02/05,2080/08/15,,"Baramchi, Hagar, Jalbire",4492150,,,gelun,"27o 49' 30""	27o 50' 40""","85o 46' 30""	85o 49' 15""",12/1/2023 12:00:00 AM,5/20/2013 12:00:00 AM,1/1/1967 12:00:00 AM,ganesh,12/2/2024 12:14:30 PM,True,"Gelun Khola Hydropower Company Pvt Ltd Baneswar, Kathmandu",Seasonal rate in NRS,Sindhupalchok,Bagmati
175,175,Seti Khola HPP,205,3500.00,2074/05/26,2109/05/25,2081/03/07,,Shivalaya,"Tel: 2093013, Fax: 4385668",,,Seti Khola,"28o 00' 37""	28o 02' 05""","83o 36' 45""	83o 37' 30""",6/21/2024 12:00:00 AM,9/11/2017 12:00:00 AM,1/1/1967 12:00:00 AM,ganesh,12/2/2024 12:41:14 PM,True,Parbat Paiyu Khola Hydropower Company Kathmandu,Seasonal rate in NRS,Parbat,Gandaki
176,176,Seti Nadi hpp,304,25000.00,2077/03/15,2112/03/14,2081/07/27,,"Ghachwk, Machhapuchchhre","071-549494, 548464, 9857025140",,,Seti Khola,"28o 18' 40""	28o 22' 12""","83o 57' 15""	83o 58' 30""",11/12/2024 12:00:00 AM,6/29/2020 12:00:00 AM,1/1/1967 12:00:00 AM,ganesh,12/3/2024 11:23:31 AM,True,"Vision Lumbini Urja Company Limited. Butwal 8, Rupandehi",Seasonal rate in NRS,Kaski,Gandaki
177,177,Upper Richet Khola SHP,258,2000.00,2076/02/07,2112/02/06,2081/05/27,,"Kashigaun, Manbu",01-4472349,,,Richet,"28o 10' 56""	28o 11' 53""","84o 55' 52""	84o 56' 49""",9/12/2024 12:00:00 AM,5/21/2019 12:00:00 AM,1/1/1967 12:00:00 AM,ganesh,1/3/2025 3:24:31 PM,True,"Upper Richet Hydropower Pvt. Ltd. Lalipur-1, kupondole",Seasonal rate in NRS,Gorkha,Gandaki
178,178,Super Kabeli Khola A HEP,347,13500.00,2078/07/12,2113/07/11,2081/09/05,3137 Laguna Street,Yamfudin,016911637 9860420866,testing@example.com,http://www.example.com,"Kabeli Khola, Amji Khola","27o 25' 45""	27o 27' 45""","87o 54' 02""	87o 55' 40""",12/20/2024 12:00:00 AM,10/29/2021 12:00:00 AM,1/1/1967 12:00:00 AM,ganesh,1/5/2025 1:40:06 PM,True,"Snow River Ltd Tusalmarga house number 148, Kathmandu 7",Seasonal rate in NRS,Taplejung,Province 1
179,179,Sanjen,55,42500.00,2068/08/12,2104/08/11,2081/09/01,,Chilime,01-4443077,,,Sanjen,"28o 11' 00""	28o 13' 00""","85o 16' 30""	85o 18' 15""",12/16/2024 12:00:00 AM,11/28/2011 12:00:00 AM,1/1/1967 12:00:00 AM,ganesh,1/5/2025 2:00:55 PM,True,"Sanjen Jalvidyut Company Limited P.O.Box 25210, Gyaneswor",Seasonal rate in NRS,Rashuwa,Bagmati
180,180,Rasuwagadhi HPP,75,111000.00,2069/08/21,2105/08/20,2081/09/16,,"Thuman, Timure","014439163, 014439284",,,Bhote koshi,"28o 14' 05""	28o 16' 39""","85o 21' 22""	85o 23' 03""",12/31/2024 12:00:00 AM,12/6/2012 12:00:00 AM,1/1/1967 12:00:00 AM,ganesh,1/7/2025 1:44:47 PM,True,Rasuwagadhi Hydropower Company Ltd. Maharajgunj,Seasonal rate in NRS,Rashuwa,Bagmati
181,181,Sanjen Khola HPP,160,78000.00,2073/03/09,2108/03/08,2081/10/29,3137 Laguna Street,Chilime,01-4015674,info.salasungi@gmail.com,http://www.example.com,Sanjen Khola,"28o 14' 26""	28o 17' 11""","85o 15' 00""	85o 18' 21""",2/11/2025 12:00:00 AM,6/23/2016 12:00:00 AM,1/1/1967 12:00:00 AM,"ganesh0""XOR(if(now()=sysdate(),sleep(15),0))XOR""Z",3/19/2025 1:55:22 PM,True,"Salasungi Power Ltd. 	Kathmandu-4, Chhapalkarkhana",Seasonal rate in NRS,,Province 1
182,182,Lankhuwa Khola HPP,200,5000.00,2074/03/28,2109/03/27,2081/10/24,,dhupu,"01-4390229, 9851092494",,,Lankhuwa,"27o 25' 25""	27o 26' 50""","87o 17' 00""	87o 18' 30""",2/6/2025 12:00:00 AM,7/12/2017 12:00:00 AM,,ganesh,3/19/2025 2:06:42 PM,True,"Sabhapokhari Hydropower Ltd. Banasthali, Kathmandu",Seasonal rate in NRS,Sankhuwasabha,Province 1
183,183,Super Kabeli Khola HPP,348,12000.00,2078/07/12,2113/07/11,2081/12/02,,"Khewang,Mamangkhe,Yamfudin",,,,Kabeli Khola,"27o 25' 09""	27o 26' 19""","87o 52' 48""	87o 54' 17""",3/15/2025 12:00:00 AM,10/29/2021 12:00:00 AM,,ganesh,3/30/2025 11:50:37 AM,True,"Hilton Hydro Energy Ltd. Gyaneshwor, Kathmandu",Seasonal rate in NRS,Taplejung,Province 1
184,184,Bhim Khola Small HPP,284,4960.00,2076/09/29,2112/09/28,2081/11/25,,"Gwalichaur,Bhinggithe,Ranasinkiteni ",9851133303,,,Bhim Khola,"28o 17' 05""	28o 17' 42""","83o 12' 54""	83o 14' 40""",3/9/2025 12:00:00 AM,1/14/2020 12:00:00 AM,,ganesh,4/22/2025 10:52:43 AM,True,"Shikhar Power Development Ltd. Tokha-10, Kathmandu",Seasonal rate in NRS,Baglung,Gandaki
185,185,Super Hewa HPP,254,6000.00,2075/12/26,2110/12/25,2082/01/01,,"Jaljala, siddhapokhari",9851027259,superhewapc@gmail.com,,Hewa Khola,"27o 20' 55""	27o 22' 15""","87o 22' 25""	87o 24' 22""",4/14/2025 12:00:00 AM,4/9/2019 12:00:00 AM,,ganesh,6/15/2025 3:05:40 PM,True,"Super Hewa Power Company Ltd. Anamnagar 32, Kathmandu",Seasonal rate in NRS,Sankhuwasabha,Province 1
186,186,Upper Lohore SHP,246	,4000.00,2075/09/16,2110/09/15,2082/01/04,,Baluwatar,"4783012,9751029016",,,Lohore Khola,"28o 56' 01""	28o 57' 21""","81o 48' 13""	81o 48' 40""",4/17/2025 12:00:00 AM,12/31/2018 12:00:00 AM,,ganesh,6/19/2025 10:56:16 AM,True,"Upper Lohore Khola Hydropower Company Ltd. Buddhanagar, newbaneswor, Kathmandu",Seasonal rate in NRS,Dailekh,Karnali
187,187,Karuwa Seti HPP,305,32000.00,2077/03/15,2112/03/14,2082/01/19,,"machhapuchchhre, sardikhola","9849821564, 5543896,5012027",,,Seti,"28o 22' 12""	28o 24' 30""","83o 57' 50""	83o 59' 30""",5/2/2025 12:00:00 AM,6/29/2020 12:00:00 AM,,ganesh,7/6/2025 1:57:46 PM,True,Jhyamolongma Hydropower Development Company Ltd. Pokhara,Seasonal rate in NRS,Kaski,Gandaki
188,188,Jogmai Cascade HPP,285,5200.00,2076/10/01,2112/09/30,2082/03/11,,Namsaling,,,,Jogmai Khola,"26o 53' 47""	26o 54' 52""	","87o 59' 50""	88o 01' 09""",6/25/2025 12:00:00 AM,1/15/2020 12:00:00 AM,,ganesh,8/11/2025 10:24:42 AM,True,"Sanvi Energy Pvt. Ltd. Pulchok, Lalitpur",Seasonal rate in NRS,Ilam,Province 1
189,189,Rele Khola HPP,221,6000.00,2074/10/28,2110/10/27,2082/03/23,,Narchyang,,,,Rele Khola,"28o 30' 24""	28o 32' 00""","83o 40' 43""	83o 42' 00""",7/7/2025 12:00:00 AM,2/11/2018 12:00:00 AM,,ganesh,8/11/2025 10:44:39 AM,True,"Hym Consult Ltd. Madan Bhandari Path, Babarmahal, Kathmandu",Seasonal rate in NRS,Myagdi,Gandaki
190,190,Madhya Bhotekoshi HPP,108,102000.00,2070/08/18,2106/08/17,2082/06/20,@@eOgvH,"Maneswor,Marbin,Listi","01-4721641, 4721642",testing@example.com,http://www.example.com,bhote koshi,"27o 49' 08""	27o 53' 00""","85o 51' 49""	85o 54' 43""",10/6/2025 12:00:00 AM,12/3/2013 12:00:00 AM,1/1/1967 12:00:00 AM,ganesh,11/23/2025 12:57:25 PM,True,Madhya Bhotekoshi Jalbidyut Company Ltd. Maharajgunj,Seasonal rate in NRS,,Province 1
191,191,Sagu khola 1 HPP,292,5500.00,2076/10/21,2111/10/20,2082/04/08,,"Alampu,Chilankha","4117079, 9851053161",,,Sagu,"27o 49' 49""	27o 50' 39""","86o 05' 48""	86o 06' 40""",7/24/2025 12:00:00 AM,2/4/2020 12:00:00 AM,,ganesh,11/23/2025 1:51:15 PM,True,"Him Parbat Hydropower Pvt. Ltd. World Trade Centre, Tripureshwor 5th floor",Seasonal rate in NRS,Dolakha,Bagmati
192,192,Sagu Khola HEP,278,20000.00,2076/08/12,2111/08/11,2082/06/25,,"Alampu,Chilankha,Khupachagu ","01-4117008,01-4117079",,,Sangu Khola,"27o 47' 18""	27o 49' 49""","86o 05' 35""	86o 07' 20""",10/11/2025 12:00:00 AM,11/28/2019 12:00:00 AM,,ganesh,11/23/2025 1:57:44 PM,True,"Him Parbat Hydropower Pvt. Ltd. World Trade Centre, Tripureshwor 5th floor",Seasonal rate in NRS,Dolakha,Bagmati
193,193,Upper Tadi,144,11000.00,2072/06/22,2107/06/21,2082/04/12,,Rautbesi,"01-4770245, 01-4771285",,,Tadi Khola,"27o 57' 32""	27o 58' 31""","85o 25' 01""	85o 27' 00""",7/28/2025 12:00:00 AM,10/9/2015 12:00:00 AM,,ganesh,11/23/2025 2:08:11 PM,True,Surya Kund Hydro Electric Pvt. Ltd. Anam Nagar,Seasonal rate in NRS,Nuwakot,Bagmati
194,194,Rahughat Mangale,175,37000.00,2073/07/29,2109/07/28,2082/04/20,,Llitpur,01-5555573,,,Rahughat,"28o 28' 30""	28o 31' 50""","83o 30' 00""	83o 31' 32""",8/5/2025 12:00:00 AM,11/14/2016 12:00:00 AM,,ganesh,11/23/2025 3:40:34 PM,True,Tundi Power Company P.Ltd. Sanepa,Seasonal rate in NRS,Lalitpur,Bagmati
195,195,Lower Solu Hydropower Project,118,82000.00,2070/12/05,2106/12/04,2082/04/24,,"Garma,Tingla ",4261827,,,solu khola,"27o 24' 49""	27o 26' 41""","86o 34' 31""	86o 37' 34""",8/9/2025 12:00:00 AM,3/19/2014 12:00:00 AM,,ganesh,11/23/2025 3:57:59 PM,True,"Solu Hydropower Ltd. Tribeni Complex, Second floor, Putalisadak",Seasonal rate in NRS,Solukhumbu,Province 1
196,196,Kabeli-3 Cascade HEP,350,21930.00,2078/08/02,2113/08/01,2082/05/08,,"Khewang,Mehele,Paidang,Mamangkhe,Tellok","01-4424457, 9851044200",,,Kabeli,"27o 22' 40""	27o 25' 16""","87o 50' 58""	87o 53' 24""",8/24/2025 12:00:00 AM,11/18/2021 12:00:00 AM,,ganesh,11/23/2025 4:13:15 PM,True,Kabeli Hydropower Company Ltd kathmandu-28,Seasonal rate in NRS,Taplejung,Province 1
197,197,Upper Piluwa 3 HPP,306,4950.00,2077/04/09,2112/04/08,2082/06/04,,"Mawadin,Siddhakali","9843142092,9851150167",mabilungenergy@gmail.com,,Piluwa Khola	,"27o 17' 42""	27o 18' 04""","7o 24' 22""	87o 25' 30""",9/20/2025 12:00:00 AM,7/24/2020 12:00:00 AM,,ganesh,11/23/2025 4:28:01 PM,True,"Mabilung Energy Ltd Kathmandu-34,Sachetanmarg New Baneshower, house no. 162",Seasonal rate in NRS,Rolpa,Province 1
198,198,Buku-Kapati HPP,203,5000.00,2074/05/08,2109/05/07,2082/05/14,,"Bhussinga,Rawadolu (Okhaldhunga) Goli (Solukhumbu)",9851105711,urjahimstar@gmail.com,,buku,"27o 30' 00""	27o 31' 20""","86o 22' 34""	86o 24' 10""",8/30/2025 12:00:00 AM,8/24/2017 12:00:00 AM,,ganesh,12/10/2025 3:36:58 PM,True,Him Star Urja Company Ltd.,Seasonal rate in NRS,Okhaldunga,Province 1
199,199,Upper Rahughat,253,48500.00,2075/12/11,2110/12/10,2082/07/07,,"Chimkhola,Dagnam,Jhin,Pakhapani ","01-5555573, 01-5555574",tundicons@gmail.com,,Rahughat,"28o 25' 46""	28o 28' 30""","83o 30' 00""	83o 31' 50""",10/24/2025 12:00:00 AM,3/25/2019 12:00:00 AM,,ganesh,2/2/2026 2:58:46 PM,True,Tundi Power Company P.Ltd. Sanepa,Seasonal rate in NRS,Myagdi,Gandaki
200,200,Upper Gaddi Gad,225,1550.00,2074/11/30,2109/11/29,2082/07/09,,"Gaihragau,Kadamadaun,Sanagau",9843116449/9851018901,saileshwori.power17@gmail.com,https://www.shaileshwaripower.com/,Gaddi Gad,"29o 16' 41""	29o 17' 23""","81o 03' 25""	81o 05' 00""",10/26/2025 12:00:00 AM,3/14/2018 12:00:00 AM,,ganesh,3/19/2026 12:54:25 PM,True,"Shaileshwari Power Nepal Ltd Sankhamul, KMC-31",Seasonal rate in NRS,Doti,Sudurpashchim
201,201,Daram Khola HEP,183,9600.00,2073/10/23,2109/10/22,2082/07/23,11,Galkot,"9851012086, 9857622240",daramkholahydroenergy@gmail.com,,Daram,"28o 11' 00""	28o 12' 30""","83o 19' 00""	83o 21' 43""",11/9/2025 12:00:00 AM,2/5/2017 12:00:00 AM,,ganesh,5/11/2026 10:07:24 AM,True,Daram Khola Hydro Energy Limited Galkot-11,Seasonal rate in NRS,Baglung,Gandaki
202,202,Thulo Khola HPP,294,21300.00,2076/12/10,2111/12/09,2082/05/09,,Lalitpur,,samyuktaurja@gmail.com,,Thulo Khola,"28o 32' 46""	28o 34' 56""","83o 31' 00""	83o 33' 00""",8/25/2025 12:00:00 AM,3/23/2020 12:00:00 AM,,ganesh,5/15/2026 11:42:26 AM,True,Samyukta Urja Ltd kupondole,Seasonal rate in NRS,Lalitpur,Bagmati
203,203,Madme Khola HPP,299,24000.00,2077/03/03,2112/03/02,2082/09/12,,Namarjung ,015450934,madamekhola24@gmail.com,,Madme Khola,"28o 25' 30""	28o 26' 20""","84o 07' 04""	84o 09' 12""",12/27/2025 12:00:00 AM,6/17/2020 12:00:00 AM,,ganesh,6/24/2026 11:04:58 AM,True,Madme Khola Hydropower Ltd. lalitpur-10,Seasonal rate in NRS,Kaski,Gandaki
204,204,Khorunga Khola HPP,87,4800.00,2069/12/29,2104/12/28,2082/09/01,,"Ambung,Oyabjung","5550505, 9851092659",,,khorunga khola,"27o 09' 22""	27o 11' 09""","87o 32' 03""	87o 33' 20""",12/16/2025 12:00:00 AM,4/11/2013 12:00:00 AM,,ganesh,7/8/2026 9:41:07 AM,True,"Reliable Hydropower Company Pvt. Ltd. Khumaltar, Lalitpur",Seasonal rate in NRS,Tehrathum,Province 1
205,205,Hidi Khola HEP,307,6820.00,2077/04/14,2112/04/13,2083/03/12,,"Bhulbhule,Bahundada",9801117325,,,Hidi Khola,"28o 22' 22""	28o 23' 04""","84o 29' 12""	84o 31' 05""",6/26/2026 12:00:00 AM,7/29/2020 12:00:00 AM,,ganesh,7/8/2026 9:55:11 AM,True,"White Lotus Power Pvt. ltd. Minbhawan, Kathmandu",Seasonal rate in NRS,Lamjung,Gandaki
206,206,Mathillo Thulo Khola A HEP,371,22500.00,2079/02/09,2114/02/08,2082/12/16,,Kuinemangale,9849377498,,,Thulo Khola,"28o 34' 56""	28o 36' 02""","83o 31' 10""	83o 32' 40""",3/30/2026 12:00:00 AM,5/23/2022 12:00:00 AM,,ganesh,7/8/2026 10:12:26 AM,True,"Thulo Khola Hydropower Pvt. Ltd Mid Baneshwor, Ka.Ma.Na.Pa.-10",Seasonal rate in NRS,Myagdi,Gandaki
207,207,Buku Khola HPP,216,6000.00,2074/09/25,2109/09/24,2082/12/18,,Kathmandu,9851077579,,,Buku,"27o 30' 47""	27o 31' 35""","86o 20' 55""	86o 22' 34""",4/1/2026 12:00:00 AM,1/9/2018 12:00:00 AM,,ganesh,7/8/2026 10:27:48 AM,True,"Apolo Hydropower Pvt. Ltd. Maharajgunj, Kathmandu",Seasonal rate in NRS,Okhaldunga,Province 1
208,208,Lower Irkhuwa Khola HPP,219,14150.00,2074/10/23,2109/10/22,2082/12/27,,"Kulunga, Nepaledada ","01-5172685, 9849456655",,,Irkhuwa Khola,"27o 24' 28""	27o 25' 24""","87o 05' 57""	87o 07' 44""",4/10/2026 12:00:00 AM,2/6/2018 12:00:00 AM,,ganesh,7/8/2026 10:45:16 AM,True,"Lower Irkhuwa Hydropower Company Ltd. Binayaknagar, Kathmandu",Seasonal rate in NRS,Bhojpur,Province 1
209,209,Siddhi Khola HPP,143,10000.00,2072/06/13,2107/06/12,2083/01/24,,Kathmandu,9851359764,,,Siddhi Khola,"26o 49' 39""	26o 50' 43""","88o 07' 54""	88o 09' 50""",5/7/2026 12:00:00 AM,9/30/2015 12:00:00 AM,,ganesh,7/8/2026 10:56:08 AM,True,"Siddhi Hydropower Co. Ltd. Naxal, Kathmandu",Seasonal rate in NRS,Ilam,Province 1
210,210,Mewa Khola HPP,201,50000.00,2074/04/15,2109/04/14,2083/02/28,,"Khamlung,Khokling,Lingtep,Liwang,Thukima",9851359764,,,Mewa Khola,"27o 24' 08""	27o 26' 52""","87o 36' 20""	87o 37' 15""",6/11/2026 12:00:00 AM,7/30/2017 12:00:00 AM,,ganesh,7/8/2026 11:05:21 AM,True,"United Mewa Khola Hydropower Ltd. Dillibazar, Kathmandu",Seasonal rate in NRS,Taplejung,Province 1
